,Unnamed: 0,device,event_id,channel,timestamp_tz,active_power,active_power_delta,apparent_power,coil_reversed,complete,current,energy,energy_delta,evt_type,firmware,hz,phase_shift,reactive_power,reactive_power_delta,timestamp,voltage,wifi_strength,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,harmonic_img_1,harmonic_img_2,harmonic_img_3,harmonic_img_4,harmonic_img_5,harmonic_img_6,harmonic_img_7,harmonic_img_8,harmonic_img_9,harmonic_real_1,harmonic_real_2,harmonic_real_3,harmonic_real_4,harmonic_real_5,harmonic_real_6,harmonic_real_7,harmonic_real_8,harmonic_real_9,hour
630,452,7,114356,1,2020-06-15 09:12:16.000000,119,98.0,689.0,,False,2.844,1320135.0,0,1,89,50.0,76.2,494,454,2020-06-15 09:12:16.000000,242.512,54,1.557,1.63,1.671,1.7719999999999998,1.7930000000000001,1.8940000000000001,1.975,2.013,2.08,2.135,-3387,26,948,-1,165,8,56,-4,-54,-618,-23,440,-13,13,3,0,-8,-47,9
806,829,7,119087,1,2020-06-18 10:41:39.000000,21,-11.0,45.0,,True,0.188,1320695.0,0,2,89,50.0,60.4,37,-195,2020-06-18 10:41:39.000000,239.90400000000002,50,0.669,0.615,0.579,0.5820000000000001,0.613,0.635,0.6729999999999999,0.7240000000000001,0.795,0.93,-209,13,0,-1,0,0,0,0,0,-120,-6,-13,-1,-3,0,0,0,0,10
61,350,7,114254,1,2020-06-15 08:56:03.000000,242,222.0,1107.0,,False,4.582,1320113.0,0,1,89,50.0,65.7,538,501,2020-06-15 08:56:03.000000,241.643,53,2.517,2.701,2.658,2.9130000000000003,,2.928,3.1,2.783,3.115,2.904,-5844,21,1288,11,23,13,82,3,14,-1473,-4,1057,-1,-132,-24,221,1,77,8
322,516,7,118774,1,2020-06-18 09:58:15.000000,105,99.0,,,False,2.739,1320151.0,0,1,89,50.0,79.8,597,131,2020-06-18 09:58:15.000000,234.68900000000002,61,0.8590000000000001,0.882,0.915,0.963,1.008,1.051,1.092,1.141,1.178,1.2109999999999999,-3356,-13,376,1,-8,6,-34,3,66,-1516,-39,1019,9,176,9,97,-1,11,9
159,691,7,118949,1,2020-06-18 10:20:58.000000,206,201.0,1077.0,,False,4.506,1320666.0,0,1,89,50.0,67.1,496,503,2020-06-18 10:20:58.000000,239.035,51,2.285,2.384,2.405,2.524,2.6439999999999997,2.679,2.971,2.8489999999999998,3.1839999999999997,3.39,-5405,49,1534,-29,-24,-4,257,0,26,-660,-66,504,-29,-52,0,64,36,-13,10
797,349,7,114253,1,2020-06-15 08:55:44.000000,28,0.0,47.0,,True,0.198,1320113.0,1,1,89,50.0,52.0,36,-739,2020-06-15 08:55:44.000000,241.643,53,4.1530000000000005,3.9739999999999998,4.601,4.377,4.3180000000000005,4.199,3.971,4.075,3.5260000000000002,3.5980000000000003,-207,9,0,-3,0,0,0,0,0,-150,-11,-9,0,-1,0,0,0,0,8
1031,83,7,113987,1,2020-06-15 08:16:08.000000,2340,223.0,2577.0,,False,10.82,1319673.0,4,1,89,50.0,20.0,869,52,2020-06-15 08:16:08.000000,238.166,50,9.913,9.929,10.051,10.152000000000001,10.18,10.206,10.145,10.187000000000001,10.390999999999998,10.588,-4537,-31,1041,-11,-102,28,125,14,23,-13798,-61,872,-28,374,-6,410,18,49,8
14,95,7,113999,1,2020-06-15 08:17:26.000000,2079,-166.0,2079.0,,True,8.857999999999999,1319724.0,4,2,89,50.0,0.7,32,-756,2020-06-15 08:17:26.000000,234.68900000000002,50,8.86,8.857000000000001,8.86,8.86,8.857999999999999,8.862,8.865,8.862,8.865,8.865,103,0,-79,0,-29,0,64,0,4,-12442,-39,-23,-4,346,0,127,0,4,8
37,126,7,114030,1,2020-06-15 08:21:04.000000,2310,192.0,2513.0,,False,10.629000000000001,1319857.0,8,1,89,50.0,17.5,745,204,2020-06-15 08:21:04.000000,236.42700000000002,50,10.67,10.324000000000002,10.263,10.469000000000001,10.192,10.218,10.385,10.236,10.269,10.414000000000001,-3158,-9,532,44,-178,34,-219,13,-6,-14467,-28,1343,57,252,-59,338,18,21,8
754,661,7,118919,1,2020-06-18 10:16:39.000000,2070,-41.0,2070.0,,True,8.853,1320596.0,4,2,89,50.0,9.8,363,90,2020-06-18 10:16:39.000000,233.82,51,8.853,8.853,8.853,8.853,8.853,8.853,8.853,8.853,8.853,8.853,-6398,4,1272,0,29,-19,297,-6,69,-13442,-13,803,-13,265,11,257,4,79,10
205,491,7,114395,1,2020-06-15 09:21:12.000000,96,90.0,562.0,,False,2.31,1320149.0,0,1,89,50.0,79.4,525,104,2020-06-15 09:21:12.000000,243.38099999999997,53,2.27,2.1430000000000002,2.166,2.026,2.187,2.338,,2.45,2.4659999999999997,2.369,-3121,6,930,-8,169,0,19,-4,-47,-585,-19,476,3,44,-9,-11,1,-52,9
444,209,7,114113,1,2020-06-15 08:32:51.000000,295,283.0,1263.0,,False,5.172000000000001,1320080.0,0,1,89,50.0,73.8,1026,1027,2020-06-15 08:32:51.000000,244.25,50,2.635,2.677,2.821,3.0039999999999996,3.016,3.1889999999999996,3.489,3.628,3.742,3.8819999999999997,-6847,-11,1260,1,62,4,-89,0,-100,-2404,-31,1849,13,-331,-1,209,3,99,8
845,768,7,119026,1,2020-06-18 10:33:38.000000,10,0.0,16.0,,True,,1320682.0,0,2,89,50.0,-5.9,-1,-639,2020-06-18 10:33:38.000000,237.297,54,0.768,0.805,0.841,0.8740000000000001,0.915,0.9570000000000001,0.991,1.024,1.188,1.308,0,11,0,0,0,0,0,0,0,-59,-6,-8,0,0,0,0,0,0,10
874,565,7,118823,1,2020-06-18 10:04:09.000000,136,13.0,809.0,,False,3.486,1320161.0,0,1,89,50.0,78.7,691,70,2020-06-18 10:04:09.000000,232.081,59,,3.5639999999999996,3.445,3.4739999999999998,3.225,3.58,3.9,3.4810000000000003,3.1660000000000004,3.247,-4502,155,993,0,14,14,37,-18,-16,-1301,-41,942,-39,-13,1,198,-57,42,10
207,910,7,119168,1,2020-06-18 10:54:13.000000,158,60.0,576.0,,False,,1320712.0,0,1,89,50.0,72.7,519,184,2020-06-18 10:54:13.000000,241.643,53,2.245,2.295,2.217,2.245,2.247,2.234,2.412,2.512,,2.392,-2915,-1,630,-3,143,1,16,0,13,-928,-28,707,-1,97,0,-18,3,-77,10
395,697,7,118955,1,2020-06-18 10:21:43.000000,5,-240.0,15.0,,True,0.062,1320667.0,0,2,89,50.0,-53.4,-7,-538,2020-06-18 10:21:43.000000,240.773,51,3.852,4.131,4.285,,4.481,4.45,4.255,4.096,3.884,3.748,37,9,0,0,0,0,0,0,0,-18,-4,-9,-1,0,0,0,0,0,10
939,540,7,118798,1,2020-06-18 10:01:09.000000,5,,14.0,,True,0.061,1320156.0,0,2,89,50.0,-52.7,-6,-787,2020-06-18 10:01:09.000000,240.773,61,,3.253,3.158,3.2680000000000002,3.5389999999999997,3.428,3.324,3.46,3.341,3.3080000000000003,34,9,0,-3,0,0,0,0,0,-24,-8,-11,0,0,0,0,0,1,10
917,805,7,119063,1,2020-06-18 10:38:26.000000,5,-182.0,15.0,,True,0.062,1320690.0,0,2,89,50.0,-54.8,-7,-816,2020-06-18 10:38:26.000000,239.90400000000002,50,0.057,0.061,0.061,0.061,0.064,0.064,0.061,0.061,0.066,0.062,36,11,0,-3,0,0,0,0,0,-24,-13,-13,0,-1,0,0,0,0,10
860,710,7,118968,1,2020-06-18 10:23:33.000000,128,-29.0,777.0,,False,3.2289999999999996,1320669.0,0,2,89,50.0,54.1,177,-551,2020-06-18 10:23:33.000000,240.773,53,3.1839999999999997,3.341,3.248,2.9939999999999998,0.9279999999999999,0.11,0.094,0.079,0.07200000000000001,0.07,36,9,0,-1,0,0,0,0,0,-21,-8,-11,0,-1,0,0,0,0,10
458,891,7,119149,1,2020-06-18 10:51:14.000000,214,209.0,1020.0,,False,4.191,1320708.0,0,1,89,50.0,76.2,887,890,2020-06-18 10:51:14.000000,243.38099999999997,54,4.867,4.946000000000001,4.997,4.743,4.862,5.6129999999999995,5.007,5.598,5.416,4.611000000000001,-5202,-6,1328,0,4,-4,148,1,16,-1041,-29,798,0,-67,-9,127,-9,1,10
873,456,7,114360,1,2020-06-15 09:12:46.000000,79,58.0,452.0,,False,1.871,1320135.0,0,1,89,50.0,79.1,417,-77,2020-06-15 09:12:46.000000,241.643,54,0.925,0.9329999999999999,0.948,1.056,1.115,1.278,1.287,,1.395,1.409,-2442,44,795,0,85,0,-33,0,-36,-523,-6,402,-26,0,0,-64,4,-41,9
35,882,7,119140,1,2020-06-18 10:49:38.000000,170,165.0,842.0,,False,3.537,1320707.0,1,1,89,50.0,66.4,397,404,2020-06-18 10:49:38.000000,238.166,54,4.413,4.011,4.158,,4.047,4.1610000000000005,4.131,3.907,4.189,4.352,-4801,-3,742,8,66,-39,-102,0,-37,-1829,-29,1288,-6,-42,-11,209,8,33,10
442,579,7,118837,1,2020-06-18 10:06:22.000000,2178,120.0,2289.0,,False,9.792,1320217.0,8,1,89,50.0,9.1,353,333,2020-06-18 10:06:22.000000,233.82,59,9.343,9.274,9.414,9.421,9.4,9.443999999999999,9.504,9.556000000000001,9.574,9.725,-3687,-80,800,51,287,-36,221,33,-77,-12893,49,415,62,417,-19,146,-24,-39,10
673,650,7,118908,1,2020-06-18 10:15:28.000000,2109,-147.0,2154.0,,False,9.249,1320552.0,4,2,89,50.0,2.8,105,-719,2020-06-18 10:15:28.000000,232.95,53,10.269,10.187000000000001,10.23,10.243,10.296,10.535,10.452,10.462,10.562999999999999,10.329,-455,6,-103,-4,33,0,136,0,14,-12426,-21,0,-9,420,0,112,0,0,10
842,835,7,119093,1,2020-06-18 10:42:31.000000,33,-36.0,176.0,,False,0.745,1320696.0,0,2,89,50.0,80.5,200,-150,2020-06-18 10:42:31.000000,237.297,50,1.249,1.085,0.991,0.8909999999999999,0.782,0.7190000000000001,0.6609999999999999,0.607,0.595,,-1169,11,546,-1,-118,3,-46,0,23,-264,-13,178,-6,-90,0,-28,1,39,10
809,877,7,119135,1,2020-06-18 10:48:56.000000,40,-142.0,384.0,,False,1.595,1320706.0,1,2,89,50.0,63.6,81,-335,2020-06-18 10:48:56.000000,240.773,54,3.425,0.196,0.158,0.135,0.11699999999999999,0.11,0.087,0.08,0.069,0.067,36,9,0,0,0,0,0,0,0,-23,-9,-11,0,0,0,0,0,0,10
23,215,7,114119,1,2020-06-15 08:33:53.000000,277,271.0,,,False,4.885,1320081.0,0,1,89,50.0,62.9,544,551,2020-06-15 08:33:53.000000,242.512,50,2.506,2.5540000000000003,2.659,2.823,2.813,3.1260000000000003,2.9989999999999997,3.252,3.425,3.585,-6897,-13,1336,0,26,-29,-59,6,-75,-2253,-18,1734,-6,-353,-16,217,19,113,8
424,951,7,119209,1,2020-06-18 11:01:37.000000,4,-262.0,15.0,,True,0.062,1320724.0,1,2,89,50.0,-58.0,-7,-831,2020-06-18 11:01:37.000000,244.25,55,4.6610000000000005,4.595,5.122999999999999,5.1160000000000005,4.768,4.686,4.463,4.012,3.955,3.8939999999999997,37,9,0,-1,-3,0,0,0,0,-24,-9,-9,0,0,0,0,0,0,11
134,365,7,114269,1,2020-06-15 09:00:00.000000,92,87.0,587.0,,False,2.4459999999999997,1320119.0,0,1,89,50.0,78.7,469,464,2020-06-15 09:00:00.000000,239.90400000000002,54,1.2770000000000001,1.4680000000000002,1.455,1.445,1.569,1.579,1.788,1.786,1.76,1.8619999999999999,-2519,9,917,0,135,-8,-44,4,-87,-326,21,267,16,-19,-9,-24,-13,-33,9
208,128,7,114032,1,2020-06-15 08:21:12.000000,2126,13.0,2128.0,,True,,1319867.0,9,1,89,50.0,0.7,34,-757,2020-06-15 08:21:12.000000,237.297,50,9.57,9.695,9.682,9.748,9.799,9.85,9.997,9.926,9.926,,834,4,-69,0,-153,0,0,0,0,-12563,-41,-47,-21,339,0,169,0,1,8
228,511,7,118769,1,2020-06-18 09:57:32.000000,85,-22.0,547.0,,False,,1320151.0,0,2,89,50.0,80.1,510,-95,2020-06-18 09:57:32.000000,239.035,61,2.093,2.14,2.244,2.207,2.267,2.174,,2.211,2.336,2.3890000000000002,-3029,-1,658,0,85,0,36,0,16,-932,-16,729,0,118,0,3,0,-37,9
743,86,7,113990,1,2020-06-15 08:16:23.000000,2099,-235.0,2099.0,,True,8.88,1319686.0,4,2,89,50.0,0.3,23,-977,2020-06-15 08:16:23.000000,236.42700000000002,50,10.589,10.614,10.449000000000002,10.33,10.53,10.507,10.436,10.37,10.145,10.071,948,9,-61,0,-171,0,-6,0,1,-12535,-34,-56,-23,320,0,178,1,24,8
186,581,7,118839,1,2020-06-18 10:06:37.000000,2248,169.0,2374.0,,False,10.116,1320226.0,8,1,89,50.0,18.2,746,-160,2020-06-18 10:06:37.000000,234.68900000000002,59,10.03,9.913,10.211,10.129,10.197000000000001,10.312000000000001,10.182,10.258,10.31,10.167,-5115,0,990,0,110,-19,275,0,36,-13416,-42,696,-23,412,72,270,4,21,10
341,155,7,114059,1,2020-06-15 08:24:52.000000,2147,-142.0,2147.0,,True,,1320004.0,4,2,89,50.0,0.0,9,-719,2020-06-15 08:24:52.000000,239.035,52,8.967,8.972000000000001,8.967,8.967,8.967,8.967,8.966000000000001,8.967,8.969,8.966000000000001,-87,4,-77,0,-14,0,92,0,4,-12657,-33,-19,-14,379,0,161,1,3,8
67,120,7,114024,1,2020-06-15 08:20:16.000000,2254,118.0,2369.0,,False,9.984,1319831.0,5,1,89,50.0,16.5,672,8,2020-06-15 08:20:16.000000,237.297,50,9.65,9.675,9.693,9.693,9.779,9.738,9.875,9.852,10.023,10.076,-4722,0,965,23,169,16,300,-16,-3,-13333,-34,551,-26,377,-9,196,-36,0,8
527,651,7,118909,1,2020-06-18 10:15:35.000000,2284,175.0,2506.0,,False,10.759,,1,1,89,50.0,13.3,559,454,2020-06-18 10:15:35.000000,232.95,53,11.690999999999999,11.167,11.269,10.815,10.535,10.748,11.319,,10.776,11.073,-6065,3,1214,8,-89,23,141,16,-6,-13977,-31,1158,-4,211,0,369,0,107,10
17,382,7,114286,1,2020-06-15 09:02:04.000000,5,-263.0,15.0,,True,0.064,1320121.0,0,2,89,50.0,-54.1,-7,-941,2020-06-15 09:02:04.000000,241.643,54,4.979,4.433,4.379,5.212000000000001,5.484,5.728,5.56,4.842,0.064,0.064,37,13,0,-1,0,0,0,0,0,-23,-9,-13,-1,-1,0,0,0,1,9
235,210,7,114114,1,2020-06-15 08:32:54.000000,5,-289.0,15.0,,True,0.062,1320080.0,0,2,89,50.0,-53.4,-7,-1033,2020-06-15 08:32:54.000000,243.38099999999997,50,4.859,4.199,3.725,4.293,4.954,5.276,5.809,5.082,4.479,5.091,37,13,0,-1,0,0,0,0,0,-23,-9,-11,-1,-1,0,0,0,0,8
551,567,7,118825,1,2020-06-18 10:04:17.000000,5,,14.0,,True,0.062,1320161.0,0,2,89,50.0,-52.7,-6,-729,2020-06-18 10:04:17.000000,,59,0.067,0.062,0.062,0.064,0.062,0.061,0.061,0.059000000000000004,0.064,0.061,36,9,0,0,0,0,0,0,0,-9,-3,-6,0,0,0,0,0,0,10
5,19,7,113923,1,2020-06-15 08:07:32.000000,5,-163.0,14.0,,True,0.061,1319566.0,0,2,89,50.0,-53.4,-6,-388,2020-06-15 08:07:32.000000,241.643,50,3.3089999999999997,3.364,3.07,3.034,3.1910000000000003,3.196,3.248,3.267,3.1260000000000003,3.055,36,8,0,0,0,0,0,0,0,-16,0,-6,0,0,0,0,0,0,8
157,813,7,119071,1,2020-06-18 10:39:45.000000,28,0.0,46.0,,True,0.196,1320692.0,0,1,89,50.0,51.6,35,-706,2020-06-18 10:39:45.000000,239.035,50,3.313,3.5069999999999997,3.742,3.2239999999999998,3.23,3.483,3.05,3.298,3.375,2.923,-198,9,0,0,0,0,0,0,0,-155,-9,-8,0,-3,0,0,0,0,10
33,168,7,114072,1,2020-06-15 08:26:59.000000,2117,-104.0,2117.0,,True,8.923,1320066.0,4,2,89,50.0,0.0,11,-571,2020-06-15 08:26:59.000000,237.297,52,8.923,8.923,8.921,,8.923,8.923,8.923,8.926,8.919,8.924,-90,3,-82,0,-9,0,82,0,0,-12553,-29,-24,-14,376,0,138,0,0,8
1019,592,7,118850,1,2020-06-18 10:08:05.000000,2072,-133.0,2072.0,,True,8.865,1320282.0,4,2,89,50.0,0.0,5,-661,2020-06-18 10:08:05.000000,233.82,55,9.847000000000001,9.767999999999999,9.837,9.962,9.88,9.756,9.807,9.865,9.825,9.885,-255,4,-108,-4,21,0,110,0,11,-12511,-24,0,-9,445,0,115,1,0,10
405,580,7,118838,1,2020-06-18 10:06:23.000000,2263,85.0,,,False,10.515,1320218.0,1,1,89,50.0,21.7,907,553,2020-06-18 10:06:23.000000,232.95,59,10.875,10.88,10.591,10.610999999999999,10.3,10.234,10.084,10.185,10.203,10.168,-5507,-11,1110,-4,29,16,265,14,52,-13492,-18,813,-4,387,-4,300,0,39,10
625,578,7,118836,1,2020-06-18 10:06:03.000000,2062,-203.0,2062.0,,True,8.82,1320209.0,4,2,89,50.0,0.3,20,-840,2020-06-18 10:06:03.000000,,59,10.315,10.245999999999999,10.307,10.205,10.017000000000001,10.083,10.112,10.088,10.093,10.038,108,0,-92,0,-46,0,80,0,4,-12421,-34,-23,-13,409,0,120,0,0,10
808,881,7,119139,1,2020-06-18 10:49:18.000000,5,-195.0,15.0,,True,,,0,2,89,50.0,-54.1,-7,-900,2020-06-18 10:49:18.000000,239.90400000000002,54,,3.412,3.5639999999999996,3.59,3.194,3.4019999999999997,2.588,0.244,0.23399999999999999,0.18899999999999997,34,9,0,-1,0,0,0,0,0,-21,-8,-9,0,-1,0,0,0,0,10
481,296,7,114200,1,2020-06-15 08:46:48.000000,44,-9.0,261.0,,False,1.075,1320100.0,0,2,89,50.0,78.7,228,-56,2020-06-15 08:46:48.000000,243.38099999999997,51,0.9520000000000001,0.971,0.973,1.0270000000000001,1.054,1.092,1.153,1.183,1.225,1.31,-1377,9,627,0,-103,0,-67,0,16,-292,-14,198,-4,-80,0,-42,0,28,8
812,791,7,119049,1,2020-06-18 10:36:28.000000,80,-120.0,549.0,,False,2.2880000000000003,1320687.0,0,2,89,50.0,56.2,120,-514,2020-06-18 10:36:28.000000,,54,3.014,3.102,2.984,3.037,3.0389999999999997,2.8510000000000004,3.009,3.085,3.07,3.582,34,9,0,-4,-3,0,0,0,0,-28,-13,-14,0,-3,-1,0,0,3,10
202,186,7,114090,1,2020-06-15 08:29:32.000000,181,,885.0,,False,3.6639999999999997,1320076.0,1,1,89,50.0,73.4,622,630,2020-06-15 08:29:32.000000,241.643,52,4.525,4.3389999999999995,4.316,4.712,4.781000000000001,4.577,4.695,4.677,4.413,4.314,-5280,-9,1290,-11,4,42,115,-13,36,-1201,-44,947,-1,-108,14,214,-4,51,8
628,26,7,113930,1,2020-06-15 08:08:16.000000,156,-30.0,760.0,,False,,1319567.0,0,2,89,50.0,74.5,568,147,2020-06-15 08:08:16.000000,239.90400000000002,50,3.466,3.488,3.443,3.4610000000000003,3.6639999999999997,3.603,3.653,3.799,3.593,3.806,-4228,14,354,9,-31,9,-160,-8,18,-2082,-31,1324,11,84,-6,150,-9,26,8
381,960,7,119218,1,2020-06-18 11:02:53.000000,230,-16.0,1018.0,,False,4.215,1320726.0,0,2,89,50.0,72.4,729,225,2020-06-18 11:02:53.000000,241.643,55,4.197,4.138999999999999,4.5569999999999995,4.341,4.3260000000000005,4.433,4.159,4.323,4.664,4.481,-5280,-1,1242,-16,9,1,89,3,14,-1303,-34,1018,-4,-115,19,231,0,61,11
471,856,7,119114,1,2020-06-18 10:46:41.000000,183,171.0,915.0,,False,3.786,1320702.0,0,1,89,50.0,66.4,426,427,2020-06-18 10:46:41.000000,241.643,50,,1.966,2.1069999999999998,2.219,2.29,2.291,2.344,2.562,2.574,2.861,-4918,0,940,-16,39,-11,-13,4,-18,-1623,-33,1164,-23,-41,0,242,28,41,10
854,553,7,118811,1,2020-06-18 10:03:01.000000,145,,757.0,,False,3.168,1320159.0,0,1,89,50.0,74.8,540,547,2020-06-18 10:03:01.000000,239.035,59,3.8089999999999997,3.9330000000000003,3.907,3.634,3.5039999999999996,3.4019999999999997,3.364,3.4019999999999997,3.301,3.0260000000000002,-3979,-6,1016,64,102,19,87,-28,44,-859,-13,664,-61,44,-26,99,6,-14,10
798,977,7,119235,1,2020-06-18 11:05:06.000000,159,74.0,473.0,,False,1.945,1320730.0,0,1,89,50.0,68.5,409,33,2020-06-18 11:05:06.000000,243.38099999999997,55,1.933,1.775,1.818,1.714,1.925,1.932,1.74,1.73,1.6580000000000001,1.696,-2410,42,562,0,115,-9,11,-3,14,-836,-11,693,-26,37,-1,-72,0,-49,11
352,765,7,119023,1,2020-06-18 10:33:16.000000,168,156.0,834.0,,False,3.5039999999999996,1320681.0,0,1,89,50.0,66.4,391,392,2020-06-18 10:33:16.000000,238.166,54,,1.839,1.9369999999999998,2.1069999999999998,2.0869999999999997,2.1790000000000003,2.258,2.283,2.4530000000000003,2.5140000000000002,-4687,-9,1296,3,42,1,217,-4,0,-544,-33,358,-4,-33,-6,46,37,-11,10
2,599,7,118857,1,2020-06-18 10:08:58.000000,2285,212.0,,,False,10.404000000000002,1320312.0,5,1,89,50.0,18.2,757,753,2020-06-18 10:08:58.000000,,55,10.984000000000002,11.177,11.058,10.713,10.894,11.017000000000001,10.898,11.135,11.249,11.081,-5822,3,1174,18,113,-59,298,-1,34,-13457,-28,762,-28,359,26,264,18,33,10
271,922,7,119180,1,2020-06-18 10:57:18.000000,23,-74.0,137.0,,False,0.564,1320716.0,0,2,89,50.0,43.9,22,-455,2020-06-18 10:57:18.000000,243.38099999999997,51,2.097,2.237,2.245,2.024,2.181,2.204,2.158,2.2119999999999997,2.153,2.055,-13,11,-1,-1,0,0,0,0,0,-99,-14,-3,0,0,0,0,0,0,10
75,449,7,114353,1,2020-06-15 09:11:04.000000,83,39.0,393.0,,False,1.6280000000000001,1320133.0,0,1,89,50.0,76.2,351,59,2020-06-15 09:11:04.000000,241.643,54,1.07,1.036,0.978,0.948,0.93,0.912,0.924,0.932,0.978,1.011,-2245,16,702,-4,89,4,-34,0,-19,-597,-9,509,-4,-1,-1,-95,3,-59,9
543,50,7,113954,1,2020-06-15 08:11:21.000000,5,-153.0,15.0,,True,0.062,,0,2,89,50.0,-53.7,-6,-823,2020-06-15 08:11:21.000000,241.643,50,0.061,0.057,0.066,0.062,,0.062,0.064,0.061,0.064,0.062,34,9,0,0,0,0,0,0,0,-18,-4,-9,0,0,0,0,0,0,8
415,325,7,114229,1,2020-06-15 08:52:26.000000,5,-207.0,,,True,0.062,1320108.0,0,2,89,50.0,-54.8,-7,-702,2020-06-15 08:52:26.000000,243.38099999999997,53,0.057,0.061,0.061,0.066,0.062,0.062,0.067,0.066,0.062,0.062,37,11,0,-1,0,0,0,0,0,-23,-11,-13,-1,-1,0,0,0,0,8
331,410,7,114314,1,2020-06-15 09:05:55.000000,273,268.0,1179.0,,False,4.917,1320127.0,0,1,89,50.0,71.3,814,818,2020-06-15 09:05:55.000000,239.90400000000002,50,5.256,5.289,4.953,4.628,4.999,5.715,6.692,6.656000000000001,5.877999999999999,5.6610000000000005,-5951,-14,1628,-1,-108,-4,219,-3,84,-897,-21,726,-6,-178,-6,141,0,42,9
647,842,7,119100,1,2020-06-18 10:43:22.000000,32,11.0,176.0,,False,0.7340000000000001,1320697.0,0,1,89,50.0,75.2,126,87,2020-06-18 10:43:22.000000,239.90400000000002,50,2.8739999999999997,2.867,2.9739999999999998,3.057,2.94,2.8139999999999996,2.7569999999999997,2.57,2.395,2.707,-1148,9,557,0,-153,0,-54,0,42,-169,-18,42,0,-37,-3,0,0,16,10
416,427,7,114331,1,2020-06-15 09:08:12.000000,71,-49.0,402.0,,False,1.676,1320130.0,0,2,89,50.0,79.4,389,-188,2020-06-15 09:08:12.000000,239.90400000000002,50,0.815,0.7979999999999999,0.848,0.917,0.932,0.961,1.026,1.117,1.216,1.3130000000000002,-1562,14,579,0,-6,3,-21,0,-18,-473,-8,424,-4,-84,0,-100,0,0,9
445,55,7,113959,1,2020-06-15 08:12:04.000000,164,10.0,883.0,,False,3.6430000000000002,1319573.0,0,1,89,50.0,78.3,822,109,2020-06-15 08:12:04.000000,242.512,50,3.1310000000000002,3.111,3.1430000000000002,3.375,3.5589999999999997,3.491,3.575,3.773,3.661,3.676,-4785,-19,861,-44,8,-19,-29,3,0,-1678,-57,1197,24,-13,11,229,21,31,8
907,366,7,114270,1,2020-06-15 09:00:01.000000,76,-15.0,471.0,,False,1.96,1320119.0,0,2,89,50.0,79.8,440,-28,2020-06-15 09:00:01.000000,240.773,54,2.174,2.041,1.9680000000000002,2.074,1.902,1.89,2.016,1.8659999999999999,1.994,1.8719999999999999,-2534,21,895,-3,136,0,-24,0,-67,-371,-16,300,-9,1,0,-37,0,-33,9
189,587,7,118845,1,2020-06-18 10:07:18.000000,2077,-187.0,2077.0,,True,8.85,1320254.0,4,2,89,50.0,0.0,-8,-241,2020-06-18 10:07:18.000000,234.68900000000002,55,10.439,10.457,10.776,10.373,10.492,10.550999999999998,10.206,10.475,10.634,10.494000000000002,-414,-4,-112,0,41,0,138,0,8,-12493,-16,0,0,419,-1,103,0,0,10
980,34,7,113938,1,2020-06-15 08:09:12.000000,158,8.0,815.0,,True,3.412,1319569.0,1,1,89,50.0,49.2,183,-177,2020-06-15 08:09:12.000000,239.035,50,3.057,3.2089999999999996,3.306,3.575,3.7910000000000004,3.6510000000000002,3.738,3.5589999999999997,3.377,3.6719999999999997,-207,19,64,-1,4,-3,6,-1,0,-70,-6,33,0,3,1,1,0,-3,8
934,181,7,114085,1,2020-06-15 08:28:46.000000,4,-64.0,14.0,,True,0.061,1320074.0,0,2,89,50.0,-55.5,-6,-122,2020-06-15 08:28:46.000000,242.512,52,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,36,11,0,-3,0,0,0,0,0,-23,-11,-11,0,0,0,0,0,0,8
69,244,7,114148,1,2020-06-15 08:39:48.000000,99,87.0,559.0,,False,2.306,1320089.0,0,1,89,50.0,78.3,497,498,2020-06-15 08:39:48.000000,242.512,54,1.25,1.354,1.422,1.456,1.486,1.494,1.598,1.692,1.8030000000000002,1.821,-2838,0,821,-3,150,8,16,0,-31,-660,-16,514,0,80,0,-18,0,-75,8
554,923,7,119181,1,2020-06-18 10:57:24.000000,165,142.0,841.0,,False,3.469,1320716.0,0,1,89,50.0,67.8,407,384,2020-06-18 10:57:24.000000,242.512,51,2.725,2.923,2.503,2.344,2.765,3.298,3.403,2.9810000000000003,2.889,3.3280000000000003,-4197,29,1092,-33,82,13,143,24,16,-834,-36,598,-16,4,3,99,13,-6,10
931,138,7,114042,1,2020-06-15 08:22:51.000000,2305,178.0,,,False,10.574000000000002,1319925.0,10,1,89,50.0,21.0,900,878,2020-06-15 08:22:51.000000,235.558,50,10.819,10.619000000000002,10.835,10.873,10.517999999999999,10.687000000000001,10.722999999999999,10.535,10.925999999999998,10.964,-4111,-8,841,11,-92,-47,29,0,3,-13963,-52,999,-23,320,0,419,6,54,8
793,125,7,114029,1,2020-06-15 08:20:50.000000,2346,230.0,2578.0,,False,10.866,1319849.0,1,1,89,50.0,12.6,540,511,2020-06-15 08:20:50.000000,,50,9.995,9.927999999999999,10.013,10.083,9.824,10.068999999999999,9.824,10.086,10.325,10.517999999999999,-7731,-44,1679,-24,-77,-19,300,44,84,-13861,-34,1009,-1,166,-6,293,-14,99,8
